,year,country,교육_초등학교 순취학률,교육_초등학교 이수율,보건_영아 사망률,보건_신생아 사망률,보건_기대 수명,생산_서비스업 부가가치,생산_제조업 부가가치,생산_농작물 생산지수,생산_가축 생산지수,경제_1인당 GDP,빈곤 및 사회복지_빈곤율,빈곤 및 사회복지_1인당 GNI,빈곤 및 사회복지_의료 접근성,환경/기후_재생 에너지 사용률,환경/기후_대기오염 지수,환경/기후_1인당 co2 배출량
334,2016,Libya,,,12.8,6.9,71.799,77.8397088024993,3.65524337067447,101.44,94.46,7236.16409923502,,7670.0,3.7,2.8,38.1668032978199,7.739102061691833
335,2016,Madagascar,138.570736054012,66.0451354980469,65.7,24.0,63.431,51.0107328908938,10.1953106769595,99.82,102.07,451.15659433146,,450.0,,83.8,16.138736457425,0.1245481217743236
336,2016,Malawi,137.108224647871,35.6434135437012,53.5,22.4,63.163,53.9094692362352,,95.49,107.74,538.221990810959,51.5,490.0,,78.9,24.9604610605181,0.2787659618359744
337,2016,Malaysia,99.9245975393664,96.0428314208984,8.2,4.2,75.371,52.5314244518403,21.7969514793711,94.36,104.77,9901.47960179812,,9800.0,1.89,4.4,16.3864419259472,7.787692768896576
338,2016,Maldives,98.1044461393513,97.057243347168,9.2,5.8,78.913,69.9439456672027,2.07833683806784,102.18,101.21,9909.07669383367,,8720.0,4.94,1.2,12.3754871852488,3.910824979472511
339,2016,Mali,73.5641021728516,48.5724182128906,112.4,36.4,58.286,39.318867039934,8.21316833674848,113.91,107.35,860.75307554569,46.8,870.0,0.23,77.9,66.1872302945193,0.2365760840764786
340,2016,Marshall Islands,107.456016540527,98.4056701660156,34.8,16.2,65.477,71.6852824578791,4.54306243805748,126.67,,3946.8444109078,,5060.0,,12.1,10.3445553141009,0.0
341,2016,Mauritania,88.4654083251953,,47.4,25.1,66.823,43.8844616566403,6.11114757762785,94.67,103.13,1528.05152299375,,1540.0,,31.7,76.5480652857383,0.6368530561777022
342,2016,Mauritius,96.7216033935547,94.6057891845703,14.7,9.2,74.3948780487805,66.1914123586971,12.3830481211742,96.67,98.43,9868.32716641952,,10410.0,3.51,10.3,8.98829540881102,3.22517086093973
343,2016,Mexico,106.391220092773,104.702178955078,15.7,8.4,74.376,60.0750683831772,19.8687757979342,105.0,102.35,10100.5021214851,43.6,9740.0,1.0,9.2,18.8449182383899,4.059954314942499
344,2016,Moldova,104.464431762695,106.62077331543,15.3,11.3,70.179,53.7937240113846,10.0336311861214,107.93,104.17,2910.95486872376,,3170.0,5.83,25.3,17.0561198558818,3.003760720836933
345,2016,Mongolia,97.6402176491306,96.7439193725586,18.4,9.2,70.2239024390244,45.8755640343065,6.66750559995597,107.49,105.23,3817.91962716702,,3460.0,7.58,3.4,34.394850770545,6.188019124232403
346,2016,Montenegro,100.174591064453,97.4612274169922,3.8,2.0,76.5414634146342,59.5984635114312,3.73553662159151,111.05,105.84,6675.1345781084,23.6,7060.0,3.86,43.9,20.7818361159159,
347,2016,Morocco,107.984367370605,94.2610397338867,22.2,13.7,73.228,53.3932404781727,14.7595291382492,87.66,100.9,3124.42504882813,,3150.0,1.1,11.1,24.7545943744621,1.741575653140123
348,2016,Mozambique,113.742340087891,,72.3,26.4,59.455,44.7281700621036,8.1178325868925,102.04,96.78,620.779714954555,,550.0,0.78,77.4,21.069117727762,0.3047616051516794
349,2016,Myanmar,117.938522338867,,49.5,24.3,65.64,39.5618722429461,22.7953506749618,99.24,105.18,1225.37913970989,,1230.0,1.06,68.8,31.1703866445543,0.4460042641233551
350,2016,Namibia,130.084174844398,,54.2,27.8,60.81,57.7470985015528,11.6787885338894,95.98,98.85,4648.62713460213,,4580.0,,29.2,21.0604148441707,1.745767999760579
351,2016,Nauru,111.742889404297,120.42552947998,16.1,8.5,60.996,,,100.82,100.58,7898.2277010259,,11640.0,,0.2,6.08542537261406,0.0
352,2016,Nepal,143.414505004883,117.185157775879,36.4,22.4,68.444,51.5980440878133,4.88818962712504,105.67,105.23,875.188943730855,,860.0,0.17,79.4,72.4074854195922,0.3850159943699016
353,2016,Nicaragua,111.59678084396,,17.8,10.4,73.18,49.4649749753047,14.1447505442673,106.97,104.09,2140.14405941606,24.9,1980.0,0.89,49.5,19.6627564192395,0.916766597151203
354,2016,Niger,76.6502227783203,74.753303527832,125.1,34.9,59.228,38.2723746369935,7.47340656858405,109.74,106.35,495.017437216008,,530.0,0.3,80.2,104.911460730569,0.10482093641938
355,2016,Nigeria,81.9161682128906,,124.8,36.9,52.189,59.7850976800938,8.67969778226601,107.64,98.18,2481.81490350326,,2370.0,,81.1,65.4340626973271,0.6174959847772018
356,2016,North Macedonia,,,10.8,7.9,75.4,53.5495422792727,12.2889398868518,104.22,102.32,5429.94678358359,22.2,5440.0,4.29,21.4,30.0799243464009,3.999762893082091
357,2016,Pakistan,79.8399701958586,57.8369369506836,73.3,44.3,65.943,52.747401539414,11.2109167506518,100.56,101.53,1452.18658269177,,1360.0,0.5,43.7,68.5228297189002,0.8938371533107132
358,2016,Palau,,,22.1,11.8,69.046,76.6650297412038,0.941092471763036,,,15598.0221837797,,14520.0,,0.6,7.01158253537855,64.29735348654269
359,2016,Panama,93.1031112670898,,17.0,7.4,77.772,65.8250969877714,6.05024388647213,102.09,99.26,14474.1243636349,22.1,13180.0,2.06,22.1,13.8724498973293,2.6461832782919
360,2016,Papua New Guinea,103.689979553223,73.6570205688477,50.2,23.7,64.7,43.430656678982,1.93140262947308,100.41,101.56,2557.09463030035,,2410.0,,54.8,16.1543562654462,0.7386976470359813
361,2016,Paraguay,98.1175384521484,95.5360717773438,21.5,11.4,73.487,47.6296883780502,19.0612407979676,101.53,101.64,6041.95879367268,28.9,5880.0,0.89,62.5,10.4105012225018,1.198855647973813
362,2016,Peru,100.117469787598,102.232048034668,17.3,8.2,75.951,54.3063730182748,13.3440281131691,103.18,102.91,6392.25474941014,20.7,6130.0,1.62,27.2,33.739432290958,1.862576293893307
363,2016,Philippines,106.215741316229,,27.8,13.6,69.49,59.508957300169,19.5903031993868,97.58,101.13,3076.3374186759,,3350.0,1.05,28.6,19.9069716374648,1.136202586502462
364,2016,Rwanda,140.620025634766,67.745002746582,46.3,19.8,65.733,49.2882419165261,6.70526496539237,102.45,100.13,759.606288682716,38.2,730.0,0.73,85.5,31.6862299869281,0.1013827877296623
365,2016,Samoa,105.983044791633,106.173355102539,18.3,7.3,71.003,67.6444407007429,6.25592619459729,84.69,105.34,4373.23792440391,,4120.0,,36.8,12.5098893074638,1.740057690701183
366,2016,Senegal,83.9003457682441,,51.1,26.8,66.724,51.9681042834976,16.4126562605797,105.88,103.97,1257.40906915928,,1270.0,0.73,36.7,62.2452907130405,0.6848372488887409
367,2016,Serbia,101.108200073242,100.082527160645,6.1,3.8,75.6878048780488,51.2068284193302,17.7523192064361,109.16,103.74,6024.95753018527,25.7,5920.0,5.27,20.9,25.5339499000416,
368,2016,Seychelles,126.219169616699,128.523773193359,14.6,8.9,74.309756097561,68.48212565237,6.16692105113208,101.3,107.79,16962.6753972731,,15630.0,3.0,1.2,9.9122300080876,11.50754671145051
369,2016,Sierra Leone,118.640076062745,68.672119140625,122.7,33.6,56.937,44.7998859143922,6.41412567952553,93.47,97.2,1002.77862282013,,930.0,,73.6,48.7036743850653,0.1456561033723933
370,2016,Solomon Islands,112.174577264356,87.4194412231445,24.5,9.9,69.501,49.6579840210135,7.85633504797344,100.6,100.04,2084.24598380679,,2000.0,,48.7,13.4720259543338,0.4885420582476195
371,2016,Somalia,,,129.6,39.5,55.283,,,93.42,98.09,458.921476824606,,450.0,0.87,94.8,25.3011395270495,0.0578517695630417
372,2016,South Africa,107.619003295898,94.9845962524414,36.8,11.5,64.749,63.913401523834,12.4836443520042,91.43,100.17,6095.295060428,,5880.0,,7.8,24.1476891116721,8.042260058937591
373,2016,South Sudan,,,263.9,43.2,36.72,,,98.41,102.47,,82.3,,,28.7,35.2985387463615,
374,2016,Sri Lanka,97.5314043840293,96.0217666625977,8.3,5.2,76.136,53.4181636951136,16.0186592476643,97.71,109.18,4214.74117992085,16.0,4020.0,3.81,45.1,19.521371968942,1.107261068414352
375,2016,St. Lucia,96.4007263183594,93.6021728515625,17.2,11.8,72.552,73.7632976351171,3.14088803525025,96.39,99.85,10644.1612913407,,9710.0,,11.2,24.0761301376266,1.116450132653177
376,2016,St. Vincent and the Grenadines,114.348958333333,112.854438781738,15.9,9.0,70.7,63.7226987837825,4.99131273253222,97.65,99.89,7702.61696422722,,7480.0,4.47,4.1,24.3309858655746,0.9497033352452774
377,2016,Sudan,77.6462783813477,64.1716232299805,62.6,28.5,64.677,50.1460202462207,,107.7,101.45,1297.15454101563,,1140.0,0.67,58.9,59.3119232873813,0.5802802392211788
378,2016,Suriname,107.401176185279,81.3655090332031,20.0,12.5,70.979,57.0833584990983,13.3991911723143,99.2,104.59,8293.31553031406,,6670.0,2.83,11.1,27.0335291242088,5.03626498706098
379,2016,Syrian Arab Republic,,,32.2,10.8,65.19,49.5963475458074,,101.49,98.57,802.969498335502,,750.0,1.46,1.3,25.5706170226563,1.284542733880057
380,2016,Tajikistan,93.0840301513672,89.6321411132812,29.4,15.8,69.982,37.1585846399819,11.3777438707216,101.93,121.85,997.352614556708,,1090.0,4.56,43.7,44.7655503683053,0.6446580057302181
381,2016,Tanzania,84.0087430214538,60.7533683776855,52.5,23.4,64.404,39.4485885215938,7.81371783783383,96.27,102.07,970.156127929688,,960.0,0.46,81.7,25.3938175391915,0.2626467112364884
382,2016,Thailand,107.05638885498,,11.5,6.4,76.769,55.9351576320684,27.1442393688371,100.72,98.74,5857.78052935926,8.6,5550.0,2.0,22.4,30.3985996204755,3.89512446125867
383,2016,Timor-Leste,123.866365972623,97.6331024169922,59.1,24.7,65.61,66.2385277926753,1.10067599142341,92.72,100.56,1333.6585468432,,1730.0,,12.7,16.2081039517126,0.5379740652212143
384,2016,Togo,124.68985748291,93.8200225830078,73.2,26.4,59.669,50.3511858602872,13.4096019522988,100.52,108.13,763.276549113054,,800.0,0.67,80.7,60.2898429310496,0.2665211218370818
385,2016,Tonga,,,11.7,5.1,71.951,52.0575330434807,6.04796477705228,98.07,100.46,4419.8147470039,,4280.0,,2.0,12.0170183126119,1.357037261665593
386,2016,Tunisia,106.178161621094,91.1808471679688,18.1,12.1,75.007,59.7019107558332,13.8088236683112,93.18,102.06,4015.29664102169,,3930.0,1.77,12.4,24.8089216632322,2.58992491244006
387,2016,Turkiye,105.28328704834,134.545608520508,12.6,6.3,76.595,53.9863511922958,16.5954578952398,102.84,100.94,11264.6145749335,13.5,11340.0,2.69,13.2,23.83379270795,4.934894769368567
388,2016,Turkmenistan,,,43.3,24.1,69.142,38.0400180104745,,111.71,105.94,5977.83828113854,,6080.0,4.21,0.1,23.1774931174981,10.31386432886203
389,2016,Tuvalu,99.4740829467773,101.477828979492,25.2,11.7,65.51,,,100.89,101.17,3558.61212970652,,5450.0,,7.3,5.88435418632793,0.0
390,2016,Uganda,105.913589477539,54.7785606384277,52.5,21.4,64.494,44.4324164008995,16.2297475967432,91.92,102.93,874.648370639216,21.4,810.0,,91.4,35.1867637433366,0.1487326320946396
391,2016,Ukraine,87.4092025756836,86.1604537963867,9.1,5.4,73.389,49.9142479962203,12.2191260296634,103.75,97.07,2156.0830078125,,2330.0,7.03,5.5,16.2426825956045,4.98038969475127
392,2016,Uruguay,108.082290649414,102.392837524414,8.5,4.9,77.351,63.5189622671981,10.9867750624362,89.03,100.3,17357.2349992841,,16490.0,2.49,60.3,10.2628739093634,2.016581623971712
393,2016,Uzbekistan,97.6622984985898,97.4060821533203,18.5,10.3,71.58,39.0199518935618,13.6540206285506,103.26,106.01,2918.67725852903,,2840.0,4.2,1.6,37.5481850195136,3.635121316043105
394,2016,Vanuatu,,,18.4,10.9,70.397,62.720489633119,3.15648316886153,97.93,94.04,2889.01404801498,,2970.0,,33.1,13.8697381004542,0.609731446191843
395,2016,"Venezuela, RB",96.8556365966797,92.0160903930664,24.3,15.0,72.002,,,96.38,95.12,,,,0.88,14.6,18.8450274280702,5.295943017098251
396,2016,Viet Nam,110.223773811456,100.922218322754,21.8,11.1,73.984,42.8544900073075,21.4882532002034,99.63,105.9,2715.57887431272,9.2,2560.0,2.49,26.8,20.3304456216218,2.387814049210173
397,2016,"Yemen, Rep.",83.8951034545898,65.5392074584961,47.7,23.9,67.105,45.0068188448993,,92.8,92.0,1197.95865935857,,970.0,0.71,2.6,40.7241168220245,0.3310223516701387
398,2016,Zimbabwe,100.031076404742,91.4051666259766,56.9,25.8,59.76,60.4096659264749,11.5959746264251,94.14,103.85,1377.63927701563,,1240.0,,81.7,22.5706982027694,0.771648844879425
399,2017,Afghanistan,106.129997253418,87.2533264160156,67.6,39.7,62.406,58.3290500097748,3.53042246146676,99.21,100.27,562.769574140988,,530.0,0.42,19.5,65.8623470043896,0.2260112272893545
400,2017,Albania,105.414970397949,106.449691772461,9.3,6.7,78.9,44.5621307131911,6.51640113307682,105.84,100.97,4283.98262744437,23.4,4340.0,2.84,36.9,18.5552438171978,1.858910712775587
401,2017,Algeria,109.837707519531,102.320610046387,24.0,15.2,75.431,51.2221393515536,7.33456829401543,104.4,100.15,4742.90075532529,,4440.0,1.63,0.1,24.7521457818965,3.995063577346312
402,2017,Angola,122.235166180926,,80.5,29.1,62.122,46.7626248264264,6.58054965735374,104.58,107.46,2911.60084214038,,2090.0,,52.5,23.9591508117097,0.9241689694461412
403,2017,Antigua and Barbuda,109.164749145508,107.80876159668,10.6,6.2,77.03,70.2893986887414,2.95986351713637,89.69,103.0,16992.9327495236,,15860.0,3.24,0.4,19.0159494088973,3.061856125922978
404,2017,Argentina,111.681457519531,101.581809997559,11.0,6.3,76.543,57.3499373815692,12.8351683415363,106.82,102.98,13520.1129846159,25.7,13070.0,5.02,10.4,13.9690174802422,4.321155547483303
405,2017,Armenia,101.619812011719,102.763427734375,13.3,7.0,75.2170731707317,50.7652583569469,10.631126108104,87.87,106.9,3815.3747426037,,3900.0,4.37,12.6,34.0153569947094,1.909310599449554
406,2017,Azerbaijan,103.294097900391,107.172172546387,24.9,14.8,72.694,38.1231713246647,4.69946458376577,115.97,104.85,5229.25259747579,,4110.0,3.94,1.9,23.2421881518978,3.473674179901773
407,2017,Bangladesh,109.125360305532,,35.2,21.3,71.606,51.383900544644,20.0750615064997,108.47,122.5,1373.75363740186,,1640.0,0.85,28.1,58.3439766448258,0.6228947531505264
408,2017,Belarus,97.40283203125,95.6138229370117,3.6,1.4,74.1292682926829,47.6337185881178,21.6291152000696,98.79,104.92,5964.89668930991,5.9,5320.0,9.78,7.3,15.7775132293532,6.366536635152023
409,2017,Belize,114.81812286377,102.703048706055,14.4,9.9,72.062,62.5512950624366,6.64519260468605,103.24,105.23,5772.92692023491,,5490.0,1.04,37.2,26.1751165590281,0.7593742798806008
410,2017,Benin,121.606216430664,,92.7,30.9,59.528,48.4009792238265,9.62006825024772,110.4,104.82,1032.90471194182,,1020.0,0.44,45.4,58.3879587239383,0.6014644785868181
411,2017,Bhutan,99.7384333534538,94.9668121337891,28.5,15.7,71.413,43.2393187922464,6.90939675932641,106.26,129.16,3211.80903275593,,2960.0,1.69,79.7,33.8115150358203,2.047366223229732
412,2017,Bolivia,97.0588989257812,91.360710144043,29.0,15.4,67.536,48.7378533993764,10.4935084417134,95.23,110.53,3160.16421228968,36.4,3050.0,1.25,14.3,26.5418633872389,1.9180513138116
413,2017,Bosnia and Herzegovina,91.3840866088867,90.4990997314453,6.8,4.8,77.385,54.4500617824377,12.563982327679,95.06,93.64,5099.81613758953,,5070.0,2.39,18.5,30.9018207776211,6.996011878616915
414,2017,Botswana,,,46.5,23.1,65.42,56.9680635291786,6.17360420564063,101.74,91.88,6662.5764477869,,6210.0,2.39,26.7,19.9663232166838,3.283604213438907
415,2017,Brazil,109.80850982666,,15.4,9.2,75.383,63.33867286247,10.7214980093214,109.59,102.87,8628.25308908043,,8830.0,2.3,45.3,12.2193388464901,2.415682843051322
416,2017,Burkina Faso,89.7315216064453,61.645149230957,94.3,27.4,59.578,43.9574724350802,10.2588368462682,95.51,99.46,669.276310328333,,650.0,,74.6,60.3100692778775,0.22411323946474
417,2017,Burundi,111.118583679199,63.2770881652832,61.5,22.4,61.345,49.3337056167763,,97.88,127.57,269.47688960656,,240.0,,88.2,29.3039698472733,0.0465986869286077
418,2017,Cabo Verde,98.2431716918945,83.4914398193359,16.2,10.7,74.71,69.6071007918803,4.70095840974587,91.26,81.99,3719.71306047915,,3620.0,1.9,21.8,53.8692623569653,1.695285371412751
419,2017,Cambodia,110.514587402344,88.3689498901367,28.9,15.0,69.842,41.4183127540152,23.1551231795313,110.25,100.42,1753.93530504662,,1690.0,,56.3,20.7075312769695,0.7371633033815181
420,2017,Cameroon,110.145843505859,68.2125701904297,82.5,28.5,60.817,50.3626877993823,13.7129455296811,102.55,109.63,1444.90682916573,,1410.0,,79.2,43.2149077099804,0.4081421877712678
421,2017,Central African Republic,110.711418726824,48.7285652160645,152.4,34.3,45.231,42.9438787890876,18.4404200364989,111.84,103.2,387.35795131742,,420.0,,91.6,33.885383156685,0.0540939616076817
422,2017,Chad,77.2443923950195,37.8997802734375,122.0,34.7,51.875,32.4399116473542,,98.37,111.6,878.913785540893,,830.0,0.45,72.8,56.2506214671266,0.1384262536470031
423,2017,Chile,101.396278381348,98.1549530029297,7.5,5.3,80.61,58.2768071532191,9.16084501940209,100.41,96.26,13473.3458532934,8.6,13200.0,2.12,24.1,23.4116041349236,4.834195706332951
424,2017,Colombia,113.305381774902,106.373252868652,14.6,8.0,76.418,57.6083331251066,11.4095935667718,96.42,104.93,6309.67745292518,,6030.0,1.73,32.2,17.2528522521135,1.624276938073151
425,2017,Comoros,105.645827356268,81.4090423583984,46.6,25.3,65.127,54.1994429016851,,103.12,99.53,1385.61417581045,,1390.0,,59.5,10.8598778552179,0.3372676824344594
426,2017,"Congo, Rep.",,,49.3,19.9,64.203,41.6484311025105,12.3763983593463,99.12,102.55,2003.27121075187,,1740.0,,69.8,28.5831067984323,1.03358038322104
427,2017,Costa Rica,106.603530883789,94.1781234741211,8.9,6.1,79.994,68.3430015553097,11.7340016096492,105.21,102.78,12468.5654531785,22.1,11580.0,1.13,33.3,17.165875341513,1.707815533615011
428,2017,Cote d'Ivoire,91.8170928955078,67.6764907836914,81.1,31.4,59.315,55.7500354113374,11.2836181003932,111.1,107.17,1972.81431788947,,1870.0,,62.5,50.6654421695962,0.4612137967481244
429,2017,Cuba,101.847290039062,95.2266311645508,6.4,2.7,77.3,70.8170778598804,13.500477324227,103.91,105.15,7927.27769340823,,8010.0,4.13,22.0,20.1327865141339,2.355405652059611
430,2017,Djibouti,,,61.3,32.3,63.71,79.2106257072114,3.10152709601158,123.49,127.85,2596.45134698268,21.1,2450.0,1.44,23.3,44.0854038430172,0.6292891535311956
431,2017,Dominica,101.492537313433,,31.2,27.4,68.62,61.6267602855903,3.5080798916545,99.73,99.6,7985.6341102129,,8070.0,3.28,9.7,20.1703226562748,1.010277972436347
432,2017,Dominican Republic,108.019439697266,96.0952301025391,35.0,24.3,73.37,62.1317869930781,12.2960770251777,109.76,99.42,7379.39978067137,,6920.0,1.49,16.9,19.1203299259262,2.229253772648571
433,2017,Ecuador,98.248161315918,98.938720703125,14.4,7.0,76.22,58.0552249529581,13.9316523803397,98.0,91.75,6104.27253521751,21.5,5930.0,1.4,17.0,19.2459328647667,2.372627758589014
434,2017,"Egypt, Arab Rep.",95.7913284301758,87.4164962768555,21.6,11.4,70.709,53.1699504909872,16.59352061052,100.63,102.48,3452.90961245539,,2880.0,1.3,4.9,58.9353384135579,2.527353571409181
435,2017,El Salvador,98.935417175293,91.6084136962891,13.3,5.7,71.007,60.1160806255127,16.0846288450506,107.19,99.58,3954.84014277572,,3700.0,1.06,25.0,22.1065954946575,1.066816576012391
436,2017,Equatorial Guinea,53.3753839773544,,87.0,31.0,61.481,40.8999564262649,25.7505953453878,101.97,99.23,7259.10936454803,,5260.0,,5.0,32.7521931809298,3.127888192238075
437,2017,Eritrea,72.4403762817383,63.7134399414062,43.2,18.9,66.612,,,100.67,104.9,,,,1.14,81.6,41.4045411789422,0.1860429978030991
438,2017,Eswatini,121.964256286621,101.585388183594,54.3,26.1,57.574,50.8503423144242,28.6388869174438,102.14,99.22,3584.61802626857,,3260.0,,65.3,20.2613215828667,0.958387836245192
439,2017,Ethiopia,104.203673708896,,58.9,32.2,64.766,36.6336554444575,6.18658862115693,106.37,105.88,706.164227383539,,710.0,,90.8,30.4120665058652,0.1447005489307166
440,2017,Fiji,100.935420849351,100.914268493652,22.7,10.2,67.06,54.4863657605154,10.4461315492785,97.46,142.51,5500.67840152348,,5120.0,1.89,28.6,12.3080401904933,1.90452556111015
441,2017,Gabon,,,41.0,20.2,66.816,42.6496912552085,17.6224186689537,102.14,101.22,6840.05959347802,33.4,6230.0,,90.2,27.1691084203468,2.608697667949372
442,2017,"Gambia, The",83.3724292734222,,54.7,27.6,63.708,53.4253570663483,4.46929213423085,76.03,91.54,628.777299272925,,620.0,,48.0,64.5390631748347,0.2187270113556165
443,2017,Georgia,103.245559692383,120.752311706543,10.0,5.8,73.435,58.3264823415578,8.77075350749879,81.82,99.05,4442.50744127374,21.9,4130.0,4.0,27.5,18.5342689563052,2.995973180286287
444,2017,Ghana,99.0500717163086,87.8497772216797,48.1,23.9,63.829,43.4828610342125,10.1522230921101,108.02,106.21,1841.44636153249,,1830.0,,45.3,60.3590341738153,0.5653125792904202
445,2017,Grenada,100.133868808568,,18.1,12.0,74.977,67.0222251468242,3.08059288992712,92.93,101.51,9357.40728883583,,8400.0,3.18,10.2,24.3014719560486,1.107954053258026
446,2017,Guatemala,103.033592224121,81.9770126342773,26.3,12.3,71.583,62.4741239470139,14.1404420864582,94.43,105.96,3972.74046241476,,3980.0,0.45,65.0,25.1845452119376,1.03531299530758
447,2017,Guinea,99.8953880683389,55.4486312866211,109.9,33.0,58.715,37.9415078481777,10.021586832517,110.06,111.59,867.907502577607,,800.0,,72.0,49.7395461030353,0.259388701077593
448,2017,Guinea-Bissau,,,85.3,37.4,61.148,45.08331644315,8.13997490489753,105.68,102.41,677.466131311367,,710.0,,86.8,56.7814512632763,0.1599832078897347
449,2017,Guyana,,,31.1,18.9,68.543,44.3229868903353,4.78930094706975,105.54,99.96,5997.18271426826,,5870.0,1.74,22.1,25.2164770735339,3.212579654095948
450,2017,Haiti,,,66.1,26.1,63.832,53.5223517763075,16.3846226379273,93.07,100.54,1432.67228609541,,1370.0,,76.2,20.7108631691211,0.3314921008556859
451,2017,Honduras,88.3986129760742,79.1250228881836,19.1,10.9,71.805,56.8495021190534,17.1266629002784,119.59,105.01,2383.37398439714,64.3,2210.0,0.64,45.6,22.0571250886782,0.9739326836902727
452,2017,India,117.868171691895,98.5887145996094,38.7,23.8,70.068,47.6708899682407,15.0182387501718,107.28,111.37,1788.69770318446,,1790.0,1.67,32.5,67.3122713926644,1.789997318442131
453,2017,Indonesia,105.634232183211,106.196006774902,25.4,13.0,69.953,43.6140553296427,20.1600223614347,108.58,159.79,3553.51999262321,10.6,3490.0,1.15,25.2,16.9555634840925,2.00382979913667
454,2017,"Iran, Islamic Rep.",107.295822143555,96.6474380493164,14.5,9.2,76.396,50.6626622977994,13.75240253733,95.01,96.02,5381.18709991831,,5470.0,1.91,1.0,35.0159582592188,7.835657233251548
455,2017,Iraq,,,27.5,15.7,69.788,47.0337230035122,2.17439874253532,75.67,91.91,4736.32710809857,,4430.0,1.05,0.5,40.02670906993,4.211760257483517
456,2017,Jamaica,94.4400329589844,89.7497329711914,18.6,14.0,71.879,59.7766256381842,7.70702233479769,99.28,106.86,5159.34335938187,19.3,4930.0,1.71,11.0,16.6566414571584,2.584627120738812
457,2017,Jordan,98.558952331543,94.3992614746094,15.6,9.1,76.071,60.3679183488979,17.998121961285,88.05,112.54,3940.70199181145,,3920.0,1.45,5.3,28.3831683592571,2.594216699924352
458,2017,Kazakhstan,100.884271275686,99.6095886230469,10.5,4.8,72.996,57.304415099355,11.2801569362864,114.31,107.72,10404.2718646317,,7780.0,5.43,2.0,21.0166106765309,12.2069827515446
459,2017,Kenya,,,45.3,23.2,62.725,55.8541060679002,8.7391417305051,97.26,78.8,1542.33773973372,,1540.0,,68.1,19.9015512654464,0.4052785648844299
460,2017,Kiribati,101.298461914062,,59.9,23.8,65.787,61.8481019013483,5.17780500545222,120.15,103.54,1769.51178893032,,3130.0,,42.5,10.970038581704,0.6559966742880897
461,2017,"Korea, Dem. People's Rep.",,,19.1,10.2,73.034,,,93.93,101.98,,,,,10.2,39.168240982399,2.850698332683198
462,2017,Kyrgyz Republic,101.201463248112,97.3700408935547,20.0,12.4,71.2,49.9324474240762,14.9908280435843,107.3,104.34,1157.18275758067,25.6,1090.0,4.4,24.7,26.8562254174832,1.527995128352082
463,2017,Lao PDR,107.5012462198,100.821891784668,48.8,23.2,67.345,41.5278261302034,7.48353451889534,97.29,122.06,2351.57441747595,,2240.0,1.58,50.6,19.1515982168711,2.742048577779861
464,2017,Lebanon,,,13.5,8.0,78.192,75.4187807415965,8.28789155701475,108.32,103.81,8305.57405425721,,8260.0,2.73,4.0,18.8914613898948,4.755534300585961
465,2017,Lesotho,109.97262124663,,71.2,32.8,53.874,54.5137388790934,15.2367098583169,149.5,93.41,1097.82166812752,49.7,1160.0,,41.5,22.4347012157399,0.3265016619458442
466,2017,Liberia,79.9273019985662,57.2440147399902,86.0,32.7,60.777,44.2886245963006,,94.53,99.79,671.260899835355,,620.0,,93.6,41.5068237111279,0.2490036451378398
467,2017,Libya,,,12.4,6.6,72.721,64.0663893322394,2.80678251468398,99.31,95.9,9435.60060040046,,9760.0,3.2,2.9,33.6859220495799,8.238269001613055
468,2017,Madagascar,143.368317316714,64.9911956787109,65.7,24.0,63.433,51.0493152393528,9.18815731963744,97.24,101.28,456.851859574031,,450.0,,81.9,12.5514997924024,0.132598561876187
469,2017,Malawi,138.961991786345,,50.6,21.8,63.914,53.1222211157681,11.2970614757279,111.86,127.72,544.795729220349,,480.0,,76.9,21.2909459360983,0.2984138053178778
470,2017,Malaysia,100.663315389074,93.7627334594727,8.2,4.3,75.542,51.8820155184897,21.8461598838126,106.57,102.78,10293.7629205362,,9560.0,1.91,5.2,14.9450075810201,7.351561291748666
471,2017,Maldives,96.9436423911881,92.9155807495117,8.6,5.6,79.228,69.493056499111,2.18421103604745,101.42,101.2,10263.299119384,,9400.0,4.94,1.3,11.3333706146388,4.004477543548039
472,2017,Mali,76.4468078613281,46.9308013916016,109.3,35.9,58.562,38.465341607849,8.25970658668328,115.23,109.73,878.561348378099,44.9,860.0,0.23,77.0,66.774344334826,0.2557359908597436
473,2017,Marshall Islands,,,33.8,15.8,65.673,71.9682732802995,4.13743565746373,126.67,,4190.93468589482,,5310.0,,12.0,10.3834288658063,0.0
474,2017,Mauritania,87.7418365478516,64.4499816894531,45.9,24.6,67.088,43.9182291052554,6.41366370468545,111.63,101.21,1576.06857825162,,1550.0,,25.5,79.9744180761698,0.8877119650406118
475,2017,Mauritius,96.478630065918,91.7583999633789,15.0,9.3,74.5146341463415,66.5939885082508,11.8394200409846,95.77,101.71,10247.6960577758,10.3,10720.0,3.51,9.4,8.99594985085889,3.33270877161359
476,2017,Mexico,105.797607421875,104.324859619141,15.2,8.6,74.261,59.3653310295953,20.161822415507,110.96,105.15,10193.7727202899,,9270.0,0.99,10.1,18.3002285485373,4.056376570393319
477,2017,Moldova,103.681900024414,107.240913391113,15.2,11.2,70.375,53.1080578877536,9.97007323439153,121.19,94.88,3085.33305844263,,3300.0,5.78,26.1,15.1423919470871,3.013368592862414
